play_id,game_id,season,season_type,week,game_date,home_team,away_team,posteam,defteam,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,play_type,yards_gained,epa,success,shotgun,no_huddle,goal_to_go,distance_bucket,field_zone,red_zone,score_state,late_down,short_yardage
454,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,3.0,3,15.0,1,430.0,1330.0,3130.0,0.0,3.0,3.0,run,-7.0,-2.1248600145523,0,1,0,0,Short (1-3),Red Zone,1,Within 7 points,1,1
524,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,70.0,1,390.0,1290.0,3090.0,-3.0,3.0,3.0,run,4.0,-0.101169256493449,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
570,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,11,71.0,1,348.0,1248.0,3048.0,-3.0,3.0,3.0,run,0.0,-0.76551664294675,0,0,0,0,Very Long (11+),Own Territory,0,Within 7 points,0,0
592,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,3.0,11,71.0,1,307.0,1207.0,3007.0,-3.0,3.0,3.0,pass,17.0,3.61899220431224,1,1,0,0,Very Long (11+),Own Territory,0,Within 7 points,1,0
629,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,39.0,1,277.0,1177.0,2977.0,-3.0,3.0,3.0,pass,6.0,0.281266717007384,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
654,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,4,33.0,1,237.0,1137.0,2937.0,-3.0,3.0,3.0,run,4.0,0.397473153658211,1,0,0,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
684,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,29.0,1,205.0,1105.0,2905.0,-3.0,3.0,3.0,pass,4.0,-0.118885720032267,0,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
709,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,6,25.0,1,164.0,1064.0,2864.0,-3.0,3.0,3.0,pass,5.0,0.252600346342661,1,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
738,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,3.0,1,20.0,1,125.0,1025.0,2825.0,-3.0,3.0,3.0,run,-1.0,-1.67486095027049,0,0,0,0,Short (1-3),Red Zone,1,Within 7 points,1,1
808,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,70.0,1,79.0,979.0,2779.0,0.0,3.0,3.0,run,8.0,0.480385925387964,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
830,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,2,62.0,1,37.0,937.0,2737.0,0.0,3.0,3.0,pass,7.0,0.351984577253461,1,0,0,0,Short (1-3),Own Territory,0,Within 7 points,0,1
877,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,55.0,2,900.0,900.0,2700.0,0.0,3.0,3.0,run,4.0,-0.226528589380905,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
901,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,6,51.0,2,861.0,861.0,2661.0,0.0,3.0,3.0,pass,15.0,1.36034772288986,1,0,0,0,Medium (4-6),Own Territory,0,Within 7 points,0,0
931,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,36.0,2,830.0,830.0,2630.0,0.0,3.0,3.0,run,2.0,-0.506618828396313,0,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
957,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,8,34.0,2,793.0,793.0,2593.0,0.0,3.0,3.0,pass,10.0,1.35580479260534,1,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
982,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,24.0,2,747.0,747.0,2547.0,0.0,3.0,3.0,run,13.0,0.571404458314646,1,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1004,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,11.0,2,705.0,705.0,2505.0,0.0,3.0,3.0,pass,0.0,-4.74510415754048,0,0,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
1031,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,97.0,2,701.0,701.0,2501.0,0.0,3.0,3.0,run,0.0,-0.528313499642536,0,0,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
1060,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,10,97.0,2,659.0,659.0,2459.0,0.0,3.0,3.0,run,16.0,1.43830673000775,1,0,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
1082,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,81.0,2,620.0,620.0,2420.0,0.0,3.0,3.0,run,12.0,0.71699672518298,1,0,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
1109,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,69.0,2,585.0,585.0,2385.0,0.0,3.0,3.0,run,-1.0,-0.827828882727772,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1131,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,11,70.0,2,543.0,543.0,2343.0,0.0,3.0,3.0,pass,10.0,1.15376498945989,1,1,0,0,Very Long (11+),Own Territory,0,Within 7 points,0,0
1160,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,3.0,1,60.0,2,500.0,500.0,2300.0,0.0,3.0,3.0,run,10.0,0.982220628298819,1,1,0,0,Short (1-3),Own Territory,0,Within 7 points,1,1
1182,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,50.0,2,460.0,460.0,2260.0,0.0,3.0,3.0,pass,6.0,0.266249075648375,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1207,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,4,44.0,2,419.0,419.0,2219.0,0.0,3.0,3.0,pass,8.0,0.611264097387902,1,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
1237,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,36.0,2,381.0,381.0,2181.0,0.0,3.0,3.0,run,9.0,0.662892159307376,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1266,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,1,27.0,2,361.0,361.0,2161.0,0.0,3.0,3.0,run,5.0,0.227394696325064,1,0,0,0,Short (1-3),Plus Territory,0,Within 7 points,0,1
1299,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,22.0,2,326.0,326.0,2126.0,0.0,3.0,3.0,run,8.0,0.573970269935671,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1321,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,2,14.0,2,287.0,287.0,2087.0,0.0,3.0,3.0,run,0.0,-0.58613193227211,0,0,0,0,Short (1-3),Red Zone,1,Within 7 points,0,1
1343,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,3.0,2,14.0,2,263.0,263.0,2063.0,0.0,3.0,2.0,run,5.0,0.684823877702002,1,0,0,0,Short (1-3),Red Zone,1,Within 7 points,1,1
1399,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,14,14.0,2,206.0,206.0,2006.0,0.0,3.0,2.0,pass,14.0,2.47028121748008,1,1,0,1,Very Long (11+),Red Zone,1,Within 7 points,0,0
1468,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,70.0,2,200.0,200.0,2000.0,-7.0,2.0,3.0,pass,0.0,-0.46204105601646,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1499,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,10,70.0,2,195.0,195.0,1995.0,-7.0,2.0,3.0,pass,7.0,0.179539389442652,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1524,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,3.0,3,63.0,2,153.0,153.0,1953.0,-7.0,2.0,3.0,pass,5.0,0.910330284503289,1,1,0,0,Short (1-3),Own Territory,0,Within 7 points,1,1
1595,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,45.0,2,115.0,115.0,1915.0,-7.0,2.0,3.0,pass,5.0,0.109241932630539,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1658,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,35.0,2,78.0,78.0,1878.0,-7.0,2.0,3.0,pass,13.0,0.961908765195403,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1687,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,22.0,2,60.0,60.0,1860.0,-7.0,2.0,3.0,pass,0.0,-0.324584452027921,0,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1726,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,10,22.0,2,56.0,56.0,1856.0,-7.0,2.0,3.0,pass,-3.0,-0.950188998365775,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1756,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,3.0,13,25.0,2,50.0,50.0,1850.0,-7.0,1.0,3.0,run,14.0,1.76243817640352,1,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,1,0
1888,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,30,31.0,2,27.0,27.0,1827.0,-7.0,0.0,3.0,pass,0.0,-0.223884474602528,0,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,0,0
1915,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,30,31.0,2,22.0,22.0,1822.0,-7.0,0.0,3.0,pass,0.0,-0.150135306350421,0,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,0,0
1942,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,3.0,30,31.0,2,18.0,18.0,1818.0,-7.0,0.0,3.0,pass,0.0,0.12922045368191,1,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,1,0
2082,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,70.0,3,900.0,1800.0,1800.0,4.0,3.0,3.0,run,7.0,0.491689228452742,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2104,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,3,63.0,3,859.0,1759.0,1759.0,4.0,3.0,3.0,pass,15.0,1.07968522887677,1,1,0,0,Short (1-3),Own Territory,0,Within 7 points,0,1
2134,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,48.0,3,832.0,1732.0,1732.0,4.0,3.0,3.0,run,7.0,-4.88477451493964,0,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2172,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,64.0,3,823.0,1723.0,1723.0,-4.0,3.0,3.0,pass,6.0,0.171849679667503,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2208,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,4,58.0,3,780.0,1680.0,1680.0,-4.0,3.0,3.0,pass,5.0,0.457185671199113,1,0,0,0,Medium (4-6),Own Territory,0,Within 7 points,0,0
2237,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,53.0,3,734.0,1634.0,1634.0,-4.0,3.0,3.0,run,8.0,0.436411194503307,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2259,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,2,45.0,3,689.0,1589.0,1589.0,-4.0,3.0,3.0,run,2.0,-0.0085901613347232,0,0,0,0,Short (1-3),Plus Territory,0,Within 7 points,0,1
2281,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,43.0,3,650.0,1550.0,1550.0,-4.0,3.0,3.0,run,17.0,1.1845057993196,1,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2303,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,26.0,3,604.0,1504.0,1504.0,-4.0,3.0,3.0,run,7.0,0.274327769759111,1,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2327,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,3,19.0,3,571.0,1471.0,1471.0,-4.0,3.0,3.0,pass,13.0,1.00204443366965,1,1,0,0,Short (1-3),Red Zone,1,Within 7 points,0,1
2356,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,6,6.0,3,533.0,1433.0,1433.0,-4.0,3.0,3.0,run,4.0,0.234623957192525,1,0,0,1,Medium (4-6),Red Zone,1,Within 7 points,0,0
2378,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,2,2.0,3,492.0,1392.0,1392.0,-4.0,3.0,3.0,run,1.0,-0.114349493407644,0,0,0,1,Short (1-3),Red Zone,1,Within 7 points,0,1
2400,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,3.0,1,1.0,3,450.0,1350.0,1350.0,-4.0,3.0,3.0,pass,0.0,-1.02901032747468,0,0,0,1,Short (1-3),Red Zone,1,Within 7 points,1,1
2427,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,4.0,1,1.0,3,444.0,1344.0,1344.0,-4.0,3.0,3.0,pass,1.0,2.10564294224605,1,0,0,1,Short (1-3),Red Zone,1,Within 7 points,1,1
2506,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,70.0,3,440.0,1340.0,1340.0,-2.0,3.0,3.0,pass,15.0,1.0130163342692,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2535,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,55.0,3,402.0,1302.0,1302.0,-2.0,3.0,3.0,run,7.0,0.379257509252057,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2557,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,3,48.0,3,366.0,1266.0,1266.0,-2.0,3.0,3.0,pass,0.0,-0.838545358274132,0,1,1,0,Short (1-3),Plus Territory,0,Within 7 points,0,1
2619,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,43.0,3,359.0,1259.0,1259.0,-2.0,3.0,3.0,run,4.0,-0.0610772869549692,0,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2646,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,6,39.0,3,318.0,1218.0,1218.0,-2.0,3.0,3.0,pass,28.0,2.18307041813387,1,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
2692,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,11.0,3,291.0,1191.0,1191.0,-2.0,3.0,3.0,run,0.0,-0.467725481197704,0,0,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
2714,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,10,11.0,3,247.0,1147.0,1147.0,-2.0,3.0,3.0,pass,3.0,-0.459301210183185,0,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
2739,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,3.0,7,8.0,3,201.0,1101.0,1101.0,-2.0,3.0,3.0,pass,3.0,-1.128294712444,0,1,0,0,Long (7-10),Red Zone,1,Within 7 points,1,0
2823,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,70.0,3,179.0,1079.0,1079.0,-1.0,3.0,3.0,run,7.0,0.361413543112576,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2847,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,3,63.0,3,137.0,1037.0,1037.0,-1.0,3.0,3.0,pass,63.0,4.93986665108241,1,1,0,0,Short (1-3),Own Territory,0,Within 7 points,0,1
2937,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,70.0,3,127.0,1027.0,1027.0,-7.0,3.0,3.0,run,5.0,-0.0412284792400897,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2959,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,5,65.0,3,89.0,989.0,989.0,-7.0,3.0,3.0,run,7.0,0.807134802686051,1,0,0,0,Medium (4-6),Own Territory,0,Within 7 points,0,0
2981,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,58.0,3,46.0,946.0,946.0,-7.0,3.0,3.0,pass,27.0,1.84374810603913,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
3067,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,15,36.0,4,900.0,900.0,900.0,-7.0,3.0,3.0,run,7.0,0.373536580242217,1,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,0,0
3089,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,8,29.0,4,873.0,873.0,873.0,-7.0,3.0,3.0,pass,3.0,-0.159920109203085,0,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3153,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,3.0,5,26.0,4,847.0,847.0,847.0,-7.0,3.0,3.0,pass,1.0,-1.15875506785233,0,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,1,0
3182,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,4.0,4,25.0,4,808.0,808.0,808.0,-7.0,3.0,2.0,run,4.0,2.41864771791734,1,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,1,0
3237,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,21.0,4,773.0,773.0,773.0,-7.0,3.0,2.0,pass,13.0,0.804393087862991,1,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3262,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,8,8.0,4,739.0,739.0,739.0,-7.0,3.0,2.0,run,8.0,1.64174988656305,1,1,1,1,Long (7-10),Red Zone,1,Within 7 points,0,0
3331,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,70.0,4,734.0,734.0,734.0,0.0,2.0,3.0,pass,11.0,0.689292063936591,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
3356,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,59.0,4,699.0,699.0,699.0,0.0,2.0,3.0,pass,21.0,1.39123167574871,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
3385,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,38.0,4,654.0,654.0,654.0,0.0,2.0,3.0,pass,14.0,0.985800624242984,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3423,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,24.0,4,607.0,607.0,607.0,0.0,2.0,3.0,run,4.0,-0.234852091874927,0,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3452,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,6,20.0,4,565.0,565.0,565.0,0.0,2.0,3.0,pass,5.0,0.40734335250454,1,0,0,0,Medium (4-6),Red Zone,1,Within 7 points,0,0
3477,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,3.0,1,15.0,4,523.0,523.0,523.0,0.0,2.0,3.0,run,4.0,0.403518534440082,1,1,0,0,Short (1-3),Red Zone,1,Within 7 points,1,1
3499,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,11.0,4,480.0,480.0,480.0,0.0,2.0,3.0,pass,4.0,-0.0540975757758133,0,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
3532,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,6,7.0,4,438.0,438.0,438.0,0.0,2.0,3.0,pass,0.0,-0.847137900535017,0,0,0,0,Medium (4-6),Red Zone,1,Within 7 points,0,0
3599,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,3,3.0,4,426.0,426.0,426.0,0.0,2.0,3.0,run,1.0,-0.24758376731188,0,0,0,1,Short (1-3),Red Zone,1,Within 7 points,0,1
3623,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,2,2.0,4,384.0,384.0,384.0,0.0,2.0,3.0,pass,2.0,1.24993086064933,1,0,0,1,Short (1-3),Red Zone,1,Within 7 points,0,1
3705,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,81.0,4,374.0,374.0,374.0,-7.0,3.0,2.0,run,12.0,0.691704445285723,1,1,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
3727,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,69.0,4,330.0,330.0,330.0,-7.0,3.0,2.0,pass,19.0,1.16642214008607,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
3752,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,50.0,4,287.0,287.0,287.0,-7.0,3.0,2.0,run,3.0,-0.338352408725768,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3778,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,7,47.0,4,243.0,243.0,243.0,-7.0,3.0,2.0,pass,9.0,0.859444518573582,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3803,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,38.0,4,203.0,203.0,203.0,-7.0,3.0,2.0,run,3.0,-0.556866350176279,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3829,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,7,35.0,4,159.0,159.0,159.0,-7.0,2.0,2.0,pass,0.0,-0.446823014179245,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3863,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,3.0,7,35.0,4,154.0,154.0,154.0,-7.0,2.0,2.0,pass,12.0,1.83721524395514,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,1,0
3897,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,10,23.0,4,149.0,149.0,149.0,-7.0,2.0,2.0,run,0.0,-0.313095546793193,0,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3922,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,10,23.0,4,120.0,120.0,120.0,-7.0,2.0,2.0,pass,18.0,1.89605256228242,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3970,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,1.0,5,5.0,4,112.0,112.0,112.0,-7.0,2.0,2.0,run,-2.0,-1.147798477381,0,0,0,1,Medium (4-6),Red Zone,1,Within 7 points,0,0
4010,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,MIA,BUF,2.0,7,7.0,4,105.0,105.0,105.0,-7.0,2.0,1.0,pass,7.0,2.59232253115624,1,1,0,1,Long (7-10),Red Zone,1,Within 7 points,0,0
4083,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,70.0,4,98.0,98.0,98.0,0.0,1.0,2.0,pass,-4.0,-0.916355138993822,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
4103,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,14,74.0,4,58.0,58.0,58.0,0.0,1.0,2.0,pass,0.0,-0.239954742603004,0,1,0,0,Very Long (11+),Own Territory,0,Within 7 points,0,0
4188,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,1.0,10,54.0,4,46.0,46.0,46.0,0.0,1.0,2.0,pass,0.0,-0.209663770336192,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
4220,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,10,54.0,4,43.0,43.0,43.0,0.0,1.0,2.0,pass,7.0,0.199198520567734,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
4256,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,3.0,3,47.0,4,37.0,37.0,37.0,0.0,0.0,2.0,pass,4.0,-0.063860787631711,0,1,0,0,Short (1-3),Plus Territory,0,Within 7 points,1,1
4304,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,2.0,10,43.0,4,21.0,21.0,21.0,0.0,0.0,2.0,pass,0.0,-0.294963807449676,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
4331,2024_09_MIA_BUF,2024,REG,9,2024-11-03,BUF,MIA,BUF,MIA,3.0,10,43.0,4,17.0,17.0,17.0,0.0,0.0,2.0,pass,0.0,-0.0260031419399862,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,1,0
